176,153,176,0
176,153,176,0
176,153,176,0
177,154,177,0
177,154,177,0
177,154,177,0
177,154,177,0
176,153,176,0
176,153,176,0
176,153,176,0
176,153,176,0
177,154,177,0
167,149,173,0
173,151,174,0
174,152,175,0
174,152,175,0
175,151,175,0
175,152,175,0
176,153,177,0
177,153,176,0
176,154,177,0
176,154,177,0
176,154,176,0
176,153,177,0
176,153,176,0
176,153,176,0
176,154,176,0
177,154,177,0
177,154,178,0
178,156,178,0
178,155,177,0
178,155,178,0
177,155,177,0
177,154,177,0
176,154,177,0
176,154,177,0
177,154,177,0
177,154,177,0
177,155,177,0
177,155,178,0
178,155,178,0
177,155,177,0
177,154,177,0
176,153,177,0
176,153,176,0
176,153,177,0
176,154,177,0
177,154,177,0
177,154,177,0
177,154,178,0
178,154,177,0
177,154,177,0
176,153,176,0
175,152,175,0
175,152,175,0
175,152,176,0
175,152,175,0
175,153,176,0
176,153,176,0
176,152,176,0
177,153,176,0
175,152,176,0
175,150,175,0
172,147,174,0
170,146,173,0
169,145,173,0
169,144,173,0
168,143,173,0
167,142,172,0
167,142,173,0
168,144,175,0
170,145,174,0
167,143,173,0
168,142,173,0
166,141,172,0
165,140,173,0
165,140,173,0
165,139,173,0
165,139,173,0
164,139,174,0
165,139,173,0
163,138,172,0
163,137,172,0
163,137,172,0
163,137,172,0
163,137,172,0
162,136,171,0
165,141,171,0
166,145,172,0
170,147,173,0
170,147,172,0
170,146,172,0
169,146,171,0
169,145,171,0
169,145,171,0
169,145,171,0
169,146,171,0
169,146,171,0
170,146,172,0
170,146,172,0
169,145,172,0
167,143,171,0
166,140,171,0
164,138,171,0
162,136,172,0
161,134,172,0
161,135,172,0
162,135,173,0
161,135,172,0
162,137,171,0
163,139,171,0
166,142,171,0
167,143,170,0
167,143,170,0
167,143,170,0
167,145,172,0
172,149,174,0
172,151,175,0
174,151,176,0
174,151,176,0
175,152,176,0
175,152,176,0
175,152,176,0
175,152,176,0
175,152,176,0
175,152,177,0
175,152,177,0
176,152,177,0
177,153,177,0
176,153,178,0
176,153,177,0
175,152,177,0
175,152,176,0
175,152,176,0
175,152,176,0
175,152,176,0
176,152,177,0
175,153,178,0
177,153,177,0
176,153,177,0
176,153,177,0
175,152,177,0
176,153,176,0
175,151,176,0
175,151,176,0
175,151,176,0
175,152,176,0
175,152,177,0
176,153,177,0
176,154,177,0
176,153,177,0
176,153,177,0
175,153,177,0
175,152,177,0
175,152,176,0
175,152,176,0
175,152,176,0
175,152,177,0
176,153,177,0
175,153,177,0
177,154,178,0
176,153,178,0
176,153,178,0
175,153,177,0
175,153,177,0
175,152,176,0
175,152,176,0
175,152,176,0
175,152,177,0
176,152,177,0
176,153,177,0
176,153,177,0
176,153,177,0
176,153,178,0
176,154,177,0
176,153,177,0
175,152,177,0
175,152,176,0
175,152,176,0
175,152,176,0
175,152,177,0
176,153,177,0
176,152,177,0
176,153,178,0
176,153,178,0
177,153,177,0
176,153,177,0
176,153,177,0
175,151,176,0
175,152,176,0
175,152,176,0
175,152,176,0
175,153,177,0
176,153,177,0
176,153,177,0
176,153,178,0
177,153,177,0
176,153,177,0
176,153,177,0
175,152,177,0
175,152,176,0
175,152,176,0
175,152,176,0
175,152,176,0
177,152,177,0
175,153,177,0
176,153,178,0
176,153,178,0
176,153,178,0
176,153,177,0
176,153,177,0
176,153,177,0
175,152,176,0
176,152,176,0
175,152,176,0
175,151,177,0
175,152,178,0
176,153,177,0
176,153,178,0
177,154,178,0
177,153,178,0
177,154,177,0
176,152,178,0
176,153,177,0
175,152,177,0
175,152,176,0
175,152,176,0
175,152,177,0
176,152,177,0
175,153,177,0
176,153,178,0
176,154,178,0
177,153,178,0
177,154,178,0
176,153,177,0
176,153,177,0
176,153,177,0
175,153,176,0
175,152,176,0
175,152,176,0
175,152,177,0
176,153,177,0
176,152,177,0
176,153,178,0
176,153,177,0
177,154,176,0
176,154,177,0
175,153,177,0
176,153,177,0
175,152,176,0
175,152,176,0
175,152,177,0
176,152,176,0
174,153,176,0
176,153,177,0
176,153,177,0
177,154,178,0
176,154,177,0
176,153,177,0
176,153,177,0
175,153,177,0
176,152,176,0
175,153,176,0
175,152,177,0
176,153,177,0
176,153,177,0
176,153,177,0
176,153,178,0
176,154,178,0
177,153,178,0
176,153,178,0
176,153,177,0
176,153,177,0
176,152,176,0
175,152,177,0
175,152,177,0
176,152,177,0
176,153,177,0
176,153,177,0
176,153,178,0
177,154,178,0
177,154,178,0
177,153,178,0
176,153,177,0
176,152,176,0
175,152,176,0
176,152,176,0
175,152,176,0
175,152,177,0
176,153,177,0
176,153,178,0
176,153,178,0
176,154,178,0
176,154,178,0
176,153,177,0
176,152,177,0
175,152,177,0
176,152,176,0
175,152,177,0
175,152,177,0
